150,52,659,336
EncId,STime,Attacker,SwingType,AttackType,DamageType,Victim,Damage,DamageString,Critical,Special,DmgAdjust,DmgReduced,OverHeal
22763810,2015-04-30 06:48:49,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 06:46:40,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 06:29:10,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 06:18:44,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 06:07:05,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 05:54:42,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 05:28:33,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 05:04:44,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 04:17:05,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 03:50:28,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 03:49:50,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 03:38:40,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 03:35:52,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 03:16:53,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 02:50:57,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 02:42:47,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 02:36:12,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 02:31:08,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 02:22:36,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 02:20:14,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 02:02:59,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 01:28:41,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 01:16:30,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 01:08:45,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 01:07:01,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 00:58:19,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 00:52:06,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 00:47:12,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 00:33:55,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 00:10:05,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-29 23:57:36,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-29 23:41:06,YOU,2,Heavy Shot,Piercing,Striking Dummy,611,611,T,None,,0,0
22763810,2015-04-30 07:38:48,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 07:30:50,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 07:26:12,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 07:23:37,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 07:21:18,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 07:16:58,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 07:05:54,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 06:28:57,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 06:06:24,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 05:58:07,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 05:53:10,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 05:40:12,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 05:23:45,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 05:10:50,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 05:03:09,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 04:45:51,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 04:43:57,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 04:43:35,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 04:38:04,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 04:27:09,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 04:21:02,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:43:43,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:43:21,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:43:11,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:34:11,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:29:13,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:10:59,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:07:49,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:07:30,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:02:02,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 03:00:14,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 02:38:37,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 02:23:08,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 02:13:19,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 02:07:44,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 01:40:07,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 01:26:53,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 00:25:16,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 00:04:56,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 00:04:21,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-29 23:55:39,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-29 23:43:09,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-29 23:40:18,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-29 23:33:43,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-29 23:32:27,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-29 23:24:40,YOU,2,Heavy Shot,Piercing,Striking Dummy,610,610,T,None,,0,0
22763810,2015-04-30 07:29:09,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 07:17:27,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 07:11:49,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 07:08:01,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 06:59:35,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 06:25:41,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 06:15:12,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 06:09:28,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 06:04:43,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 05:36:02,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 05:13:22,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 05:02:34,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:43:19,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:39:48,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:36:41,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:35:41,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:33:19,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:26:47,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:20:52,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:14:43,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 04:07:16,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 03:44:43,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 03:42:30,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 03:41:55,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 03:27:06,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 03:24:42,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 03:21:19,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 02:51:16,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 02:40:15,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 02:25:58,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 01:51:05,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 01:19:59,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 01:13:55,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 00:54:32,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 00:34:33,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 00:28:20,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 00:05:49,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-29 23:38:06,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-29 23:20:14,YOU,2,Heavy Shot,Piercing,Striking Dummy,609,609,T,None,,0,0
22763810,2015-04-30 07:36:00,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 07:31:31,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 07:30:15,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 07:28:56,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 07:13:58,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 06:29:26,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 06:25:22,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 05:40:53,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 05:38:50,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 04:33:28,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 04:15:18,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 04:11:33,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 03:38:05,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 03:37:08,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 03:32:17,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 02:53:04,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 02:23:33,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 02:14:32,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 01:43:14,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 01:40:10,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 01:19:18,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 01:18:53,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 01:14:43,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 01:09:01,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 00:59:22,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 00:43:52,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 00:34:26,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 00:16:51,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 00:15:57,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 00:07:05,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-29 23:59:11,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-29 23:30:02,YOU,2,Heavy Shot,Piercing,Striking Dummy,608,608,T,None,,0,0
22763810,2015-04-30 07:39:16,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 07:37:54,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 07:11:46,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 07:04:03,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 07:01:00,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 07:00:10,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 06:53:18,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 06:40:36,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 05:56:52,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 05:51:00,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 05:38:21,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 05:19:42,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 05:07:34,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 04:48:39,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 04:25:06,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 04:21:11,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
22763810,2015-04-30 04:04:45,YOU,2,Heavy Shot,Piercing,Striking Dummy,607,607,T,None,,0,0
